timestamp,TimeS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1774627427.945013,2675.383742,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627427.955035,2675.393764,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627427.965563,2675.404292,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627427.974495,2675.413224,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627427.984962,2675.423691,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627427.994679,2675.433408,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.005094,2675.443823,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.014488,2675.453217,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.024971,2675.4637,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.034884,2675.473613,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.045035,2675.483764,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.054513,2675.493242,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.065202,2675.503931,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.074735,2675.513464,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.085124,2675.523853,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.094536,2675.533265,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.104929,2675.543658,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.1146948,2675.553424,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.125424,2675.564153,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.134486,2675.573215,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.145006,2675.583735,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.15512,2675.593849,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.165287,2675.604016,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.1744618,2675.613191,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.184901,2675.62363,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.195252,2675.633981,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.205561,2675.64429,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.2145278,2675.653257,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.224936,2675.663665,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.234907,2675.673636,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.24512,2675.683849,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.2544808,2675.69321,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.265254,2675.703983,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.274672,2675.713401,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.2850559,2675.723785,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.2945309,2675.73326,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.3049018,2675.743631,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.314955,2675.753684,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.325093,2675.763822,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.3347929,2675.773522,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.345145,2675.783874,9,1785.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.355078,2675.793807,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.365056,2675.803785,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.374446,2675.813175,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.385155,2675.823884,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.394649,2675.833378,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.404795,2675.843524,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.41445,2675.853179,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.4252,2675.863929,9,1785.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.434758,2675.873487,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.444833,2675.883562,9,1785.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.454673,2675.893402,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.46536,2675.904089,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.474598,2675.913327,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.484746,2675.923475,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.494407,2675.933136,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.505125,2675.943854,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.514883,2675.953612,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.525014,2675.963743,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.534451,2675.97318,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.545135,2675.983864,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.555002,2675.993731,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.564986,2676.003715,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.574422,2676.013151,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.585114,2676.023843,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.594677,2676.033406,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.604807,2676.043536,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.614399,2676.053128,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.625381,2676.06411,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.6350489,2676.073778,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.64477,2676.083499,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.654406,2676.093135,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.665086,2676.103815,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.67484,2676.113569,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.6847959,2676.123525,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.6949499,2676.133679,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.705121,2676.14385,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.7151399,2676.153869,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.725002,2676.163731,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.734393,2676.173122,9,1771.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.744917,2676.183646,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.755574,2676.194303,9,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.764984,2676.203713,9,1765.83251953125,1757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.7744749,2676.213204,9,1740.2703857421875,1685.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.7848558,2676.223585,9,1442.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.794807,2676.233536,9,1142.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.804785,2676.243514,9,928.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.814457,2676.253186,9,757.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.824882,2676.263611,9,614.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.834903,2676.273632,9,614.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.8447459,2676.283475,9,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.854375,2676.293104,9,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.865603,2676.304332,9,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.884726,2676.323455,9,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.894415,2676.333144,9,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.904824,2676.343553,9,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.915212,2676.353941,9,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.924912,2676.363641,9,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.934347,2676.373076,9,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.944818,2676.383547,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.955703,2676.394432,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.965013,2676.403742,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.97437,2676.413099,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.984894,2676.423623,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627428.994792,2676.433521,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.004685,2676.443414,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.014376,2676.453105,9,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.024811,2676.46354,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.0350409,2676.47377,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.0447679,2676.483497,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.054581,2676.49331,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.0650969,2676.503826,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.074594,2676.513323,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.0844119,2676.523141,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.094533,2676.533262,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.1050398,2676.543769,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.114742,2676.553471,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.124431,2676.56316,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.134676,2676.573405,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.1450279,2676.583757,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.1549358,2676.593665,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.164774,2676.603503,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.1746058,2676.613335,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.184984,2676.623713,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.1950688,2676.633798,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.204983,2676.643712,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.214802,2676.653531,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.225044,2676.663773,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.234673,2676.673402,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.244423,2676.683152,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.25466,2676.693389,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.265393,2676.704122,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.274584,2676.713313,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.284416,2676.723145,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.294584,2676.733313,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.30481,2676.743539,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.315093,2676.753822,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.3244,2676.763129,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.334327,2676.773056,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.345134,2676.783863,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.355596,2676.794325,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.364699,2676.803428,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.374327,2676.813056,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.38493,2676.823659,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.394763,2676.833492,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.40449,2676.843219,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.414309,2676.853038,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.425001,2676.86373,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.434812,2676.873541,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.444476,2676.883205,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.4543,2676.893029,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.4652278,2676.903957,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.4747899,2676.913519,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.484395,2676.923124,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.49425,2676.932979,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.5050468,2676.943776,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.5152109,2676.95394,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.524395,2676.963124,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.534289,2676.973018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.544976,2676.983705,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.555476,2676.994205,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.5647058,2677.003435,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.574286,2677.013015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.584972,2677.023701,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.594765,2677.033494,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.604644,2677.043373,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.614244,2677.052973,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.625129,2677.063858,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.634702,2677.073431,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.644464,2677.083193,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.654563,2677.093292,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.665212,2677.103941,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.674491,2677.11322,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.684439,2677.123168,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.695103,2677.133832,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.7051558,2677.143885,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.714784,2677.153513,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.724398,2677.163127,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.734593,2677.173322,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.745003,2677.183732,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.7549338,2677.193663,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.764658,2677.203387,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.774529,2677.213258,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.784947,2677.223676,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.794532,2677.233261,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.804322,2677.243051,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.81475,2677.253479,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.825175,2677.263904,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.834642,2677.273371,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.844325,2677.283054,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.8546429,2677.293372,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.865983,2677.304712,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.884415,2677.323144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.894249,2677.332978,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.905189,2677.343918,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.9146879,2677.353417,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.9244258,2677.363155,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.934388,2677.373117,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.945179,2677.383908,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.95503,2677.393759,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.964586,2677.403315,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.97434,2677.413069,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.9851708,2677.4239,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627429.9945009,2677.43323,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.004369,2677.443098,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.0143359,2677.453065,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.02531,2677.464039,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.034617,2677.473346,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.044411,2677.48314,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.054229,2677.492958,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.065454,2677.504183,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.074607,2677.513336,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.084302,2677.523031,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.0942059,2677.532935,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.1050758,2677.543805,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.114677,2677.553406,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.124431,2677.56316,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.134299,2677.573028,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.145144,2677.583873,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.154434,2677.593163,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.1646678,2677.603397,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.174352,2677.613081,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.185103,2677.623832,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.19501,2677.633739,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.204849,2677.643578,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.214297,2677.653026,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.225664,2677.664393,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.234654,2677.673383,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.244353,2677.683082,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.254314,2677.693043,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.265498,2677.704227,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.274576,2677.713305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.2843258,2677.723055,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.294225,2677.732954,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.304939,2677.743668,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.3147469,2677.753476,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.324723,2677.763452,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.334223,2677.772952,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.3449569,2677.783686,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.354909,2677.793638,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.364846,2677.803575,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.374281,2677.81301,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.3848329,2677.823562,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.394405,2677.833134,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774627430.404541,2677.84327,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
