TimeS,MagField,Throttle
2681.30264,499.25344265212635,0.0
2681.402679,500.4937562048102,0.0
2681.502818,499.25344265212635,0.0
2681.602516,499.30351490851734,0.0
2681.702528,499.25344265212635,0.0
2681.802535,499.30351490851734,0.0
2681.902549,499.1062011235685,0.0
2682.00257,500.2969118433573,0.0
2682.102573,498.5468884668723,0.0
2682.202702,500.2969118433573,0.0
2682.30274,499.42166552923993,0.0
2682.402815,500.2969118433573,0.0
2682.502525,499.42166552923993,0.0
2682.602712,499.42166552923993,0.0
2682.702577,499.42166552923993,0.0
2682.802686,499.42166552923993,0.0
2682.902692,499.42166552923993,0.0
2683.002696,499.7889554602022,0.0
2683.102706,499.7889554602022,0.0
2683.202582,500.2969118433573,0.0
2683.302658,499.42166552923993,0.0
2683.402863,499.42166552923993,0.0
2683.502386,499.42166552923993,0.0
2683.602884,500.2969118433573,0.0
2683.702666,499.42166552923993,0.0
2683.802794,499.42166552923993,0.0
2683.902452,499.7889554602022,0.0
2684.002819,500.2969118433573,0.0
2684.102292,499.42166552923993,0.0
2684.20263,500.2969118433573,0.0
2684.302653,499.42166552923993,0.0
2684.402501,499.7889554602022,0.0
2684.502285,499.42166552923993,0.0
2684.602742,500.66355968853975,0.0
2684.702254,499.42166552923993,0.0
2684.802524,499.42166552923993,0.0
2684.902538,500.15797504388553,0.0
2685.002695,499.42166552923993,0.0
2685.102212,499.42166552923993,0.0
2685.202717,499.42166552923993,0.0
2685.302502,499.42166552923993,0.0
2685.402487,497.60426043192194,0.0
2685.502478,489.8959073109307,0.0
2685.602395,498.64416170251104,0.0
2685.702215,493.37004367918405,0.0
2685.802189,493.20279804559095,0.0
2685.902235,491.9867884405027,0.0
2686.002376,491.68079075758084,0.0
2686.102231,494.92322636950473,0.0
2686.202433,494.55434483987705,0.0
2686.302134,496.31038675409565,0.0
2686.40223,495.70152309630845,0.0
2686.502379,495.54111837465115,0.0
2686.602116,496.4171632810453,0.0
2686.702111,494.3551355048312,0.0
2686.802369,494.3551355048312,0.0
2686.902107,493.7398100214322,0.0
2687.002072,493.6770199229452,0.0
2687.102232,493.4794828561771,0.0
2687.202101,491.6157035734314,0.0
2687.302279,493.6770199229452,0.0
2687.402286,493.7398100214322,0.0
2687.502428,496.31038675409565,0.0
2687.602099,495.2918331650543,0.0
2687.702433,495.85280073828363,0.0
2687.802235,496.7282959526264,0.0
2687.902462,493.1703559623186,0.0
2688.002209,489.9285662216483,0.0
2688.102565,493.1703559623186,0.0
2688.202,492.4926395389072,0.0
2688.302399,491.1109854197929,0.0
2688.401945,491.9867884405027,0.0
2688.50217,495.19087229067543,0.0
2688.601962,485.78801961349353,0.0
2688.702185,489.5232374463954,0.0
2688.801987,491.9522334536149,0.0
2688.902144,490.1968992149991,0.0
2689.002155,491.07433245894657,0.0
2689.102184,489.5232374463954,0.0
2689.201855,490.77387868548993,0.0
2689.302128,490.7025575641521,0.0
2689.401871,490.10305038838516,0.0
2689.501815,480.43938223255594,0.0
2689.602011,485.11235811922995,0.0
2689.70187,485.4039554845016,0.0
2689.801901,485.4039554845016,0.0
2689.902054,485.11235811922995,0.0
2690.002065,484.6978440224384,0.0
2690.101846,477.2724588743834,0.0
2690.202052,480.7546151624548,0.0
2690.302056,480.15518324808284,0.0
2690.402014,480.7546151624548,0.0
2690.50199,480.6589227300373,0.0
2690.602183,476.61619779440986,0.0
2690.701736,474.91578200771556,0.0
2690.801794,476.7231901218987,0.0
2690.901991,475.45872586377044,0.0
2691.001749,476.7231901218987,0.0
2691.1017,479.0375768141785,0.0
2691.201946,490.2458566882539,0.0
2691.301733,480.80453408843806,0.0
2691.401955,472.3790850577532,0.0
2691.501644,476.34231388781745,0.0
2691.601901,478.11086580415633,0.0
2691.701632,488.19873002702496,0.0
2691.801875,489.08383739395845,0.0
2691.90178,477.33531191396264,0.0
2692.001868,476.18168801414447,0.8
2692.101749,464.48358420938837,3.1
2692.202107,477.49973821982354,5.0
2692.301797,479.92082680375523,5.0
2692.402119,478.38373718177337,5.0
2692.501934,491.1313469938566,5.0
2692.601827,486.76380309139665,5.0
2692.701842,471.4604967545001,5.0
2692.802046,466.51259361350577,5.0
2692.901514,476.0703729492101,5.0
2693.001737,481.0800349214255,5.0
2693.10171,478.7629893799227,5.0
2693.201706,471.60682777076073,5.0
2693.301477,470.33923927310167,5.0
2693.401764,478.34819953669734,5.0
2693.501454,479.1659420284376,5.0
2693.601746,488.0225404630405,5.0
2693.70175,483.4273471784566,5.0
2693.801394,475.61644210434946,5.0
2693.901505,474.1328927631999,5.0
2694.001656,468.97547910311897,5.0
2694.101359,475.84030934757936,5.0
2694.201556,481.38446173510835,5.0
2694.30133,484.83089835529256,5.0
2694.401502,476.4976390287784,5.0
2694.501369,479.69469457145345,5.0
2694.601543,483.08280863636617,5.0
2694.701658,480.09686522617494,5.0
2694.80157,480.5767368485495,5.0
2694.901319,480.4747652062489,5.0
2695.001571,481.3574555359042,5.0
2695.101497,481.3574555359042,5.0
2695.201582,481.45924022704145,5.0
2695.301762,480.85444783218963,5.0
2695.401259,480.9802490747411,5.0
2695.501606,476.34231388781745,5.0
2695.601484,478.49033428064143,5.0
2695.701258,478.6585421780332,5.0
2695.801532,478.87159030370555,5.0
2695.901484,479.0375768141785,5.0
2696.001274,479.6467450113677,5.0
2696.101468,477.49973821982354,5.0
2696.201449,479.3745925682754,5.0
2696.301148,479.0375768141785,5.0
2696.401411,479.6467450113677,5.0
2696.501448,478.7629893799227,5.0
2696.601106,479.2681921429796,5.0
2696.701311,480.30094732365455,5.0
2696.80148,479.6467450113677,5.0
2696.901342,478.11086580415633,5.0
2697.001342,478.49033428064143,5.0
2697.101376,478.7629893799227,5.0
2697.201308,476.18168801414447,5.0
2697.301177,475.02947276984827,5.0
2697.401369,474.6472374300729,5.0
2697.501288,475.53233328555064,5.0
2697.601055,475.53233328555064,5.0
2697.701376,467.6269881005586,5.0
2697.80099,469.6594510919588,5.0
2697.901009,471.0467068136662,5.0
2698.0012,472.18958057119386,5.0
2698.10122,470.80144434782693,5.0
2698.201203,470.7929481205087,5.0
2698.301279,467.37779151346075,5.0
2698.401318,468.5146742632508,5.0
2698.501004,469.7893144804381,5.0
2698.601267,469.1545587543619,5.0
2698.701023,468.0192303741375,5.0
2698.80095,466.64226126659383,5.0
2698.900931,466.8854249170775,5.0
2699.001167,467.03104821842413,5.0
2699.101134,466.2552948761011,5.0
2699.200928,466.2552948761011,5.0
2699.301116,457.01641108389094,5.0
2699.400914,461.8668639337531,5.0
2699.50108,461.2016912371419,5.0
2699.601113,460.75047476915313,5.0
2699.701099,461.2016912371419,5.0
2699.801111,459.85867394233196,5.0
2699.901148,460.5833257945841,5.0
2700.001038,460.5833257945841,5.0
2700.100822,459.1927699779255,5.0
2700.201081,462.0930642197522,5.0
2700.300783,460.5833257945841,5.0
2700.400779,460.9750535549619,5.0
2700.500986,460.9750535549619,5.0
2700.600759,461.3686161844995,5.0
2700.700978,459.69120069890397,6.1
2700.800808,459.42028688337217,8.5
2700.900935,461.3686161844995,10.9
2701.000819,461.2016912371419,13.3
2701.100919,460.9750535549619,15.0
2701.200964,460.9750535549619,16.6
2701.30097,459.69120069890397,16.0
2701.400719,460.358555910499,16.400000000000002
2701.500903,460.75047476915313,20.200000000000003
2701.600973,460.0836880394696,24.4
2701.70083,460.0836880394696,20.9
2701.800874,460.0836880394696,15.0
2701.90084,457.23626277888326,15.0
2702.00093,458.3033929614748,15.0
2702.100809,450.25659351085574,15.0
2702.200908,453.0452516029718,15.0
2702.300836,454.9439525919649,15.0
2702.400846,454.9428535541579,18.7
2702.500817,454.5393272314289,21.6
2702.60094,456.2521232827306,21.4
2702.70083,454.7834649588747,20.3
2702.800569,458.0272917632747,18.0
2702.900581,457.3018696659789,16.1
2703.000502,456.442767496649,15.0
2703.100766,456.1140208325107,15.0
2703.200561,457.2646935856736,15.0
2703.300509,456.741721326178,15.0
2703.400724,458.3153935883018,18.9
2703.500505,455.7027539965059,21.8
2703.600698,455.47118459898206,15.0
2703.700726,455.5809478018149,15.0
2703.800747,455.9758765548897,15.0
2703.900475,457.4079142297387,15.0
2704.000693,455.0010988997719,17.0
2704.100589,456.195133687329,16.5
2704.200462,460.1315029423654,17.599999999999998
2704.30066,457.6876664276633,15.0
2704.40046,458.0109169004599,15.7
2704.500727,457.0776739242467,18.3
2704.600642,463.8394118657879,15.2
2704.700693,464.7386362247064,15.0
2704.800635,463.81354012145874,17.0
2704.900663,461.57772909879435,15.0
2705.000609,463.367025153927,15.0
2705.100673,463.367025153927,19.900000000000002
2705.20053,462.46729614103526,21.7
2705.300629,451.8251874342554,16.5
2705.400578,451.69237319219815,18.3
2705.500551,451.83846671127947,15.0
2705.600487,454.3841986689238,15.0
2705.70089,454.80325416601846,15.0
2705.800483,454.9703287028727,15.0
2705.900546,450.84143554025735,19.400000000000002
2706.000264,451.33136385587034,24.099999999999998
2706.100479,449.11245807703887,19.2
2706.200221,450.6051486612198,16.1
2706.300712,440.2998977969448,15.0
2706.400245,443.7713375151667,15.0
2706.50074,441.3320745198563,15.0
2706.600383,439.8795289621921,15.0
2706.700175,439.4872011788284,15.0
2706.800438,442.74033021625667,15.0
2706.900398,437.62198299445606,13.5
2707.000153,436.17771607453767,19.1
2707.10045,437.02059448039745,16.6
2707.200174,438.72770598629853,15.0
2707.300073,439.7465178941159,19.8
2707.400442,442.114238630696,20.0
2707.500022,413.1597753896185,19.7
2707.600094,424.6916528494526,17.1
2707.700054,423.2044423207299,15.0
2707.800388,426.4563283620024,15.0
2707.900325,447.254960844483,15.0
2708.000092,450.54078616702395,15.0
2708.100241,443.7026031025737,18.099999999999998
2708.200091,428.88459986341314,21.3
2708.300284,419.8595003093297,21.9
2708.400247,426.38714802395253,20.200000000000003
2708.500228,425.0094116604949,17.1
2708.600267,431.8992938174361,15.0
2708.700445,442.269148822298,15.0
2708.800155,439.0660542560766,19.2
2708.900185,436.42754266888335,23.400000000000002
2709.000094,440.8650587197856,23.400000000000002
2709.09988,437.4345665353848,22.900000000000002
2709.200084,435.5157861662422,23.0
2709.299972,435.8876001906914,22.900000000000002
2709.399961,435.25165134666634,22.8
2709.49988,433.06696941697135,22.400000000000002
2709.600158,436.2040806778405,22.5
2709.700119,444.2668117246662,21.9
2709.800135,445.4952300530276,23.5
2709.900074,445.2875475465264,21.6
2710.000078,441.15416806372804,23.200000000000003
2710.099961,439.4234859449367,22.3
2710.200127,435.04137734243164,22.3
2710.299735,428.4075162739328,22.7
2710.400035,425.78045986165216,22.5
2710.49978,427.2949800781657,23.1
2710.600026,427.43420546325024,22.5
2710.699817,429.7603983616918,22.3
2710.800051,428.7761653823589,23.599999999999998
2710.900059,425.96713488249304,22.400000000000002
2710.999996,421.68827349121295,28.799999999999997
2711.100001,430.2150624978163,28.799999999999997
2711.200248,439.7249140087471,28.799999999999997
2711.299705,439.2140708128554,29.299999999999997
2711.400238,427.55701374202715,27.900000000000002
2711.499889,423.89267509594924,28.1
2711.599894,418.2068866004002,28.199999999999996
2711.699688,418.8424524806434,27.800000000000004
2711.799957,416.3472108709268,28.499999999999996
2711.899869,412.88860483186016,27.900000000000002
2711.999905,412.75416412193835,27.500000000000004
2712.099842,417.8253223537319,27.900000000000002
2712.199564,421.239836672649,28.199999999999996
2712.29988,418.9427168480197,28.1
2712.399868,411.92839183528,29.5
2712.499509,411.75842432183464,31.2
2712.599713,426.73059416920177,32.300000000000004
2712.6995,428.4787042549489,33.0
2712.799695,429.53346784622033,33.0
2712.899518,431.047561180898,31.3
2712.999728,429.5043655191411,32.5
2713.099794,423.9941037325873,31.7
2713.199763,426.17953963089315,30.599999999999998
2713.299741,421.22321873325075,31.7
2713.399653,427.00585476079834,32.5
2713.499441,427.740575582911,32.6
2713.599715,430.2383060583983,31.900000000000002
2713.69957,417.5703533537792,30.5
2713.799448,420.1499732238478,32.2
2713.899569,418.3455509504075,35.0
2713.999352,422.2428211349484,34.5
2714.099935,413.77892648127937,36.4
2714.199435,419.24813654922787,36.1
2714.299703,426.5594917476342,36.1
2714.399405,427.6049578758413,36.3
2714.499605,426.68137995464485,36.9
2714.599527,426.0821517031663,35.5
2714.699625,419.2815283315019,34.9
2714.799573,418.52837418746174,34.4
2714.899568,413.63873126195523,36.0
2714.999438,411.1277173823239,35.5
2715.099492,419.1944656123217,35.3
2715.199416,416.27394826003706,28.9
2715.299513,417.30803970208865,22.900000000000002
2715.399462,428.1600168161432,19.7
2715.499489,423.2965863316169,20.3
2715.599416,420.98693566427926,26.1
2715.699569,421.68471634622944,33.300000000000004
2715.799436,417.72478978389586,33.6
2715.899461,414.35371363124045,34.0
2715.999464,416.65453315666684,33.300000000000004
2716.099464,414.2475105537751,33.900000000000006
2716.199286,413.30376238306854,33.800000000000004
2716.299649,424.1674197766726,33.4
2716.39934,450.93791146897377,34.0
2716.499312,435.91398234055305,27.800000000000004
2716.599623,432.1029969810439,26.0
2716.699447,392.57355998589617,16.400000000000002
2716.7993,399.11527156950535,16.5
2716.89941,403.3918690305991,17.4
2716.999367,401.3140914545613,20.8
2717.099328,440.5462518283409,25.900000000000002
2717.199319,447.1397991680007,31.900000000000002
2717.299367,434.4571325228762,31.3
2717.399214,387.9613382799889,31.2
2717.49925,372.5936123982804,38.1
2717.599222,401.50965119159963,41.0
2717.699013,431.64221294956775,40.300000000000004
2717.799304,428.939389657793,37.4
2717.899077,424.6068770050716,30.599999999999998
2717.999267,413.32795695428103,36.5
2718.09918,404.40079129497263,31.5
2718.198953,409.7291788486634,31.0
2718.299159,407.659171367455,32.7
2718.399225,410.6348743104998,31.7
2718.499168,409.32871875791955,19.3
2718.599207,404.9320930724064,18.3
2718.69893,407.4383388931385,17.1
2718.799428,408.6514407169024,15.5
2718.898903,406.6091489378959,19.7
2718.999168,409.9682914567906,31.4
2719.099142,403.3472449391467,30.4
2719.199143,404.19426022644114,30.099999999999998
2719.299046,398.0979778898657,37.8
2719.399142,396.91056927222286,42.1
2719.49903,396.59803327802825,40.400000000000006
2719.599124,397.02141000203,38.6
2719.699075,401.64785571443053,28.499999999999996
2719.799126,401.33900881922756,31.4
2719.898987,400.47346978295576,30.7
2719.998994,397.1813187953331,31.3
2720.098934,395.77139866342037,30.7
2720.199019,401.982586687533,29.799999999999997
2720.298976,397.3386464969145,36.4
2720.399032,394.8088144912674,37.0
2720.49893,395.51738267742417,38.1
2720.598758,392.39775738400954,37.3
2720.698982,387.24281788046113,37.7
2720.798722,368.16708163549873,35.5
2720.89898,377.9232726361265,32.4
2720.998668,380.2499178172166,32.9
2721.098691,382.10469769423145,32.5
2721.198885,380.6244868633651,28.9
2721.298641,391.4920177985753,26.3
2721.398869,394.8341423939931,25.5
2721.498952,384.38912575669985,24.8
2721.598706,422.7020227063031,24.9
2721.698962,425.14232910873505,31.1
2721.798978,420.89191011469916,33.4
2721.898587,420.74814319257547,30.8
2721.998854,412.294797444741,31.6
2722.098541,407.5794401095325,36.5
2722.19882,404.6652937922895,37.7
2722.298539,403.39682695826946,38.0
2722.398756,400.2261860498386,38.5
2722.498754,401.93158621835136,36.6
2722.598672,404.76412884543015,35.8
2722.698847,412.1492448130895,32.5
2722.79875,406.71611721199343,32.9
2722.898795,406.91768209307395,33.2
2722.998691,408.3772765470674,31.5
2723.098762,405.573667784288,25.3
2723.198716,404.43046373882373,28.199999999999996
2723.29876,401.703871029394,33.1
2723.398709,401.39008458107185,32.2
2723.49871,401.35022112862976,31.1
2723.598607,402.5046583581363,31.1
2723.698682,403.7387769337991,27.900000000000002
2723.798574,410.776094728016,29.5
2723.898679,418.2092777545711,29.5
2723.998637,432.3424568556736,29.7
2724.098663,421.9348290909391,29.099999999999998
2724.198603,394.0025380628912,30.5
2724.298873,393.17426161945036,29.599999999999998
2724.398361,406.2228452463007,30.7
2724.498886,438.1529413344158,30.3
2724.598593,422.49378693656547,29.099999999999998
2724.698677,390.59441880293167,30.599999999999998
2724.798584,390.484314665775,29.599999999999998
2724.89851,394.76195358722197,29.4
2724.998254,390.991048490883,28.999999999999996
2725.098498,399.1102604544263,30.3
2725.198326,401.2430684759551,29.4
2725.298566,399.3169167465861,30.599999999999998
2725.398292,397.57892298259475,30.099999999999998
2725.498501,373.8368628158545,29.2
2725.598546,363.6743048388214,30.8
2725.698546,367.91846922925737,30.099999999999998
2725.798465,400.7418121434298,29.299999999999997
2725.898184,429.0023309959982,30.0
2725.998365,418.0574123251494,30.8
2726.098134,375.0306654128433,32.5
2726.198612,380.9317524176739,32.5
2726.298167,402.995037190286,31.5
2726.398385,438.7504985752153,32.1
2726.49815,427.83524866471674,31.7
2726.598385,418.9427168480197,32.300000000000004
2726.69821,399.27183722371404,31.6
2726.798406,400.3510959145735,32.7
2726.898093,405.83124571673875,31.6
2726.99836,409.4032242178852,31.0
2727.098366,409.8243526195094,32.300000000000004
2727.198395,406.54397056161093,31.7
2727.298079,406.71488785142844,31.2
2727.398255,414.6878344007695,32.2
2727.498219,417.6996528607607,31.0
2727.598379,420.19162295314743,30.9
2727.698281,420.7968631061786,31.5
2727.798295,398.121840646805,33.1
2727.898301,407.0798447479315,31.5
2727.998231,404.3958456759911,31.4
2728.09795,400.65072070320804,31.7
2728.198329,400.96009776535124,31.0
2728.297941,398.7793876318083,31.3
2728.398192,397.4380454863374,32.1
2728.498021,395.23410783989783,32.0
2728.59813,405.8645094117001,31.6
2728.698188,393.9479661072005,31.7
2728.798189,399.01002493671757,31.7
2728.898161,394.7556206059643,32.2
2728.998168,404.76412884543015,31.7
2729.098101,404.1051843270512,31.3
2729.198157,399.1904307470308,31.2
2729.298031,399.259314230739,31.8
2729.398414,406.0012315252258,31.5
2729.498038,408.0159310615212,31.0
2729.598095,401.05610580067224,32.5
2729.698281,384.15361510729014,32.6
2729.798018,387.7537878602864,31.7
2729.897951,390.85291351095236,31.8
2729.998058,396.40005045408355,31.900000000000002
2730.09805,396.94458051471116,31.5
2730.197799,406.176070196165,30.9
2730.298034,404.1225061785102,31.2
2730.397851,411.43772311250217,34.2
2730.497996,412.3990785634711,33.900000000000006
2730.597991,407.9276896706082,33.6
2730.697735,405.3689677318677,34.1
2730.798002,408.71750635371615,33.5
2730.897701,414.2475105537751,33.1
2730.997652,412.78808122328337,34.5
2731.097933,414.77945947213925,33.1
2731.1977,423.61893253252975,32.800000000000004
2731.297698,431.12643157199255,34.0
2731.397987,427.44473326969415,33.6
2731.497658,424.11319243805656,35.199999999999996
2731.597849,419.0238656687707,37.8
2731.697592,421.2374627214441,38.6
2731.797837,426.4586732615483,37.7
2731.897848,427.55233597771394,38.3
2731.997738,405.8879155629051,38.6
2732.097767,407.41747630655215,37.6
2732.198028,406.2929977245485,38.1
2732.297789,408.12008036851114,37.7
2732.397715,407.61746773169574,35.9
2732.498085,409.089232319796,37.8
2732.597744,408.9034115778444,37.7
2732.697817,404.7530111067736,37.9
2732.797736,405.08517622840753,37.3
2732.89801,406.28684448305734,38.0
2732.997753,408.0269598935835,38.6
2733.097747,407.71313444626725,39.800000000000004
2733.197682,401.09225871362815,40.300000000000004
2733.297763,403.33732780391153,39.300000000000004
2733.397614,417.5452071333115,38.9
2733.49766,407.76709038371405,39.5
2733.597584,418.62274185715233,40.6
2733.697731,441.43515945153257,40.2
2733.79765,435.76484484180224,39.2
2733.897686,433.4270411499495,39.7
2733.997635,434.91723350541076,38.9
2734.097863,418.1542777492537,40.5
2734.197361,421.1614892176159,41.699999999999996
2734.297699,422.274792048969,42.1
2734.397346,422.2724239161255,40.8
2734.497507,425.2305257151702,40.9
2734.597543,431.07423954581185,41.099999999999994
2734.697569,425.3527947480773,41.699999999999996
2734.797562,422.4748513225373,42.3
2734.897546,407.76954275669,40.0
2734.997519,399.121535374878,39.4
2735.097293,404.5182319747776,42.0
2735.197574,402.91562392143595,41.6
2735.29722,407.37820265694137,40.300000000000004
2735.397546,415.1855007102247,41.4
2735.497527,403.3187325180917,44.7
2735.597199,408.5902593063129,45.800000000000004
2735.69723,410.46680742783576,46.400000000000006
2735.797224,407.1584458168589,45.300000000000004
2735.897394,403.78583432309756,45.4
2735.997161,410.3193877944351,44.4
2736.09736,434.752803326212,44.1
2736.19752,426.98126422596107,45.4
2736.29737,423.8513890504548,43.1
2736.397438,421.3324103365418,43.1
2736.497357,410.1450962769151,44.5
2736.597412,418.04664811477676,45.6
2736.697387,412.22566635278787,46.9
2736.797411,413.65807135845904,46.400000000000006
2736.897383,412.52757483591324,44.5
2736.997283,410.3084205813963,44.800000000000004
2737.097252,414.66733654822633,44.1
2737.197346,408.8667264525202,46.800000000000004
2737.297247,413.7378397004557,45.1
2737.39735,419.8499732047151,45.2
2737.497461,418.50806443842873,45.6
2737.597341,419.7368223065496,44.1
2737.697277,390.0076922318328,45.2
2737.797311,401.36890761492725,45.800000000000004
2737.897009,401.8320544705213,46.0
2737.997225,399.95374732586265,46.6
2738.09699,399.0927210561475,44.4
2738.197251,402.50341613457147,43.5
2738.297183,410.09633014695464,43.5
2738.397196,405.36033353055154,45.800000000000004
2738.497114,403.7189616552584,45.5
2738.597167,412.06552876939367,46.9
2738.697151,404.3092875510035,45.4
2738.796942,393.87053710578556,45.7
2738.897118,395.59954499468273,45.0
2738.996862,393.32683610453023,44.1
2739.096865,414.45506390922526,43.4
2739.197115,410.64096239902807,45.2
2739.29715,415.0228909349459,46.2
2739.396842,417.3188229639301,46.7
2739.497062,404.80242094137725,44.9
2739.59682,413.3872276691674,45.300000000000004
2739.696876,434.222293301484,46.0
2739.796858,427.35933358240817,45.2
2739.897067,423.7192466716611,43.1
2739.996831,418.5379313754012,43.0
2740.09707,415.72346577983785,46.0
2740.197076,419.92142122068503,48.0
2740.296759,416.41565772674784,46.1
2740.397278,418.226015450976,45.1
2740.497003,425.59840225264,44.7
2740.596886,422.02961981358607,45.6
2740.697073,405.32209414242396,46.2
2740.796943,412.93219782429173,46.7
2740.896863,401.9751236084144,45.2
2740.996781,410.81504354149445,45.1
2741.096938,411.5774532211404,45.300000000000004
2741.196685,399.0563869931166,46.1
2741.296951,393.0470709724218,45.800000000000004
2741.396918,401.27920454466613,45.9
2741.496887,408.9914424532621,43.6
2741.596658,407.659171367455,44.800000000000004
2741.697165,409.65839427503494,46.5
2741.796878,409.88900936717005,46.7
2741.896931,422.1776877098078,43.9
2741.996904,418.09089920733743,44.5
2742.096816,420.21542094501956,45.4
2742.196593,436.972539182956,46.400000000000006
2742.29683,436.1845939507722,47.199999999999996
2742.396827,435.83138941567756,45.9
2742.496609,434.95861872136754,48.6
2742.596855,429.08507314983586,49.6
2742.696805,419.0441504185448,52.300000000000004
2742.796516,416.95803146120113,51.6
2742.896856,403.7635446644484,51.0
2742.996473,403.7635446644484,48.199999999999996
2743.096475,403.1488558832829,47.699999999999996
2743.196446,407.0823012610595,50.3
2743.296676,409.48015824945657,50.0
2743.396447,409.22732069107997,48.9
2743.496747,401.5420276882608,46.300000000000004
2743.596699,410.1670391438103,47.599999999999994
2743.696734,402.9019731895092,49.9
2743.796646,393.4018301940142,50.2
2743.896759,388.9845755296732,50.8
2743.996674,398.0452235613436,50.0
2744.096621,392.28943396426064,47.8
2744.196657,393.12211843141057,47.099999999999994
2744.296509,410.33279176785277,48.4
2744.396658,404.3377301217387,48.1
2744.496583,406.6669398906186,51.7
2744.596515,407.2161588149468,52.300000000000004
2744.696423,392.9554682149111,51.1
2744.796673,406.84272145388076,46.300000000000004
2744.896605,408.0441152620633,45.5
2744.996343,408.98288472746634,48.1
2745.096619,404.0457894843108,51.5
2745.196266,402.68101519689253,53.300000000000004
2745.296512,394.80248226170005,51.7
2745.396242,394.0812099047606,48.4
2745.496492,391.0051150560565,46.800000000000004
2745.596291,400.13247806195386,47.5
2745.696447,395.0923942573433,48.199999999999996
2745.796522,402.5493758534473,51.300000000000004
2745.896236,398.96992367846474,51.2
2745.996518,400.3348598361127,50.3
2746.096205,396.454284880363,49.7
2746.196492,393.99746192075906,51.300000000000004
2746.296249,407.63832008288915,52.300000000000004
2746.396443,399.7999499749844,54.300000000000004
2746.496483,389.1195189141763,53.7
2746.596437,394.03806922681974,53.0
2746.696429,398.41686711282694,51.6
2746.796515,406.9889433387595,52.2
2746.896153,412.88618286399463,51.9
2746.996347,411.3684479879321,51.4
2747.096288,404.149724730823,48.4
2747.196183,395.6892720304659,50.4
2747.296378,389.991025537768,54.6
2747.396673,380.9514404750296,56.00000000000001
2747.496131,388.7029714319148,56.89999999999999
2747.596329,387.3783680073011,54.0
2747.69644,390.5457719653357,49.7
2747.796105,383.4344794094553,47.4
2747.896026,376.48107522158404,51.6
2747.996302,406.2093056541172,56.2
2748.095992,427.7394066484873,57.199999999999996
2748.196005,416.45287848687036,54.7
2748.296262,417.39789170526484,52.2
2748.396058,416.4456747284092,50.7
2748.496059,395.41876536148357,53.5
2748.596238,373.9585538532312,56.99999999999999
2748.695998,383.68867588189255,55.800000000000004
2748.796217,382.817188746796,52.5
2748.895891,385.9650243221528,49.8
2748.996147,379.3573513193069,47.9
2749.095887,372.37615390892046,49.5
2749.19604,376.2804804929429,49.4
2749.295942,379.3098996862592,48.1
2749.396303,381.36203271956686,48.5
2749.495843,383.96614434087803,48.6
2749.59611,390.0743518869191,49.9
2749.695888,385.4944876389285,49.4
2749.796085,377.9576695874817,48.8
2749.896127,383.56876828021336,49.4
2749.996053,384.33579068309524,49.9
2750.09607,374.51969240615375,49.2
2750.196126,390.1422817383422,50.0
2750.296068,378.187784043853,49.8
2750.395741,367.5717617010317,49.7
