freq_x,pre_x,post_x,freq_y,pre_y,post_y,freq_z,pre_z,post_z
129.30419611930844,-51.272111395390134,-72.68058347634582,129.30419611930844,-53.532050781874226,-74.81417942431462,129.30419611930844,-45.82552031309852,-67.43582141199303
131.26335060596463,-51.94367656750223,-73.90425600038505,131.26335060596463,-53.44984211742488,-75.31699918940053,131.26335060596463,-46.936913070558205,-69.11757837869376
133.22250509262082,-50.01036983831586,-72.71035203383953,133.22250509262082,-50.74856727108913,-73.4100503156794,133.22250509262082,-45.21805086190032,-68.1044738210217
135.181659579277,-48.094918409612994,-71.5811898548578,135.181659579277,-49.66790773748926,-73.07822298569252,135.181659579277,-43.631196682642546,-67.2732732050334
137.1408140659332,-47.01227649387978,-71.30861105473255,137.1408140659332,-47.928543372661494,-72.18329789119747,137.1408140659332,-41.85889683605977,-66.32452053652158
139.0999685525894,-48.273758466211675,-73.34110458712593,139.0999685525894,-49.15803517898275,-74.17449410563775,139.0999685525894,-42.47572991452998,-67.77816140827458
141.05912303924558,-48.2007804037319,-74.18297951567126,141.05912303924558,-48.75624476650308,-74.70365937743261,141.05912303924558,-43.88286400164975,-70.07430492334912
143.01827752590177,-44.81991088502479,-72.00285009208925,143.01827752590177,-44.2707834629974,-71.47906159384291,143.01827752590177,-42.25649672644393,-69.5456294705878
144.97743201255795,-43.07492773259327,-71.49368424082945,144.97743201255795,-42.82374386317735,-71.25367261388409,144.97743201255795,-41.162200397680415,-69.65872268397622
146.93658649921414,-45.304908411611265,-74.90227821656102,146.93658649921414,-45.68935110944012,-75.2603711676187,146.93658649921414,-44.02283897170339,-73.70060200911664
148.89574098587033,-42.365406620128255,-72.48739125126244,148.89574098587033,-44.19053904775598,-74.20973472543804,148.89574098587033,-42.088453174932965,-72.22432600154849
150.85489547252652,-40.522435347043,-70.98204739175982,150.85489547252652,-43.01808214177163,-73.35469135170705,150.85489547252652,-40.659401019120295,-71.11309990927974
152.8140499591827,-41.05606624297891,-71.74598861696678,152.8140499591827,-43.88909162145531,-74.42355401047503,152.8140499591827,-42.30468853715003,-72.93195462770467
154.7732044458389,-43.60365740353573,-74.40769149512761,154.7732044458389,-47.23392938779598,-77.75563751812028,154.7732044458389,-45.4807731913889,-76.152395998967
156.7323589324951,-46.66270509920228,-77.48303201753768,156.7323589324951,-50.808424403129735,-81.15920392337841,156.7323589324951,-48.983680105968574,-79.56570455783238
158.69151341915128,-44.1018350797256,-75.3806933429411,158.69151341915128,-47.74585470388292,-78.7075605023305,158.69151341915128,-49.94702486548883,-80.65046035154651
160.65066790580747,-39.0041585918188,-70.82842848984423,160.65066790580747,-40.98850185737053,-72.71903167606702,160.65066790580747,-46.00212199069582,-77.38321333447084
162.60982239246366,-37.826088357615944,-69.96731723598246,162.60982239246366,-39.88470696544289,-71.93737630005182,162.60982239246366,-44.56600451194471,-76.32545756073114
164.56897687911984,-39.53844599749542,-71.87859098414913,164.56897687911984,-43.71783947315996,-75.80520408379967,164.56897687911984,-46.67587053124714,-78.50253244270145
166.52813136577603,-38.77696390419104,-71.42776382364157,166.52813136577603,-42.68768517068297,-75.11705781303392,166.52813136577603,-45.33215604371886,-77.54951119548477
168.48728585243222,-41.92072641858636,-74.67516680389231,168.48728585243222,-45.22264853250506,-77.7157720940178,168.48728585243222,-47.127655439818106,-79.42341473393468
170.4464403390884,-44.85230121130322,-77.64992172465683,170.4464403390884,-50.331870204959785,-82.4462548517825,170.4464403390884,-50.47708442927694,-82.56782513419978
172.4055948257446,-45.39392948542465,-78.41244403644492,172.4055948257446,-53.323744782886564,-85.11552398086302,172.4055948257446,-54.0467328195506,-85.67420215128315
174.3647493124008,-48.957055027322255,-81.59545569629019,174.3647493124008,-56.446178402569444,-87.49529086121913,174.3647493124008,-55.62908718495487,-86.90687038079759
176.32390379905698,-52.81187513756666,-84.27080629858607,176.32390379905698,-58.274449739091885,-88.33601178300245,176.32390379905698,-56.6682680773793,-87.2096491053124
178.28305828571317,-51.6681482668007,-82.94588030983489,178.28305828571317,-57.853727127275306,-87.71232282313514,178.28305828571317,-56.407160677935096,-86.66928499015717
180.24221277236936,-53.801056345142186,-84.38426299617619,180.24221277236936,-57.84539129332664,-87.448115819016,180.24221277236936,-57.79889749796009,-87.4149286854394
182.20136725902555,-54.20304300682534,-84.49004791128624,182.20136725902555,-57.51092451045686,-87.01380548250421,182.20136725902555,-57.292222454389716,-86.85416804614314
184.16052174568173,-54.80244601251798,-84.81692393395343,184.16052174568173,-56.142550364260835,-85.85580204941269,184.16052174568173,-57.02764859548675,-86.52155471107082
186.11967623233792,-56.107741591414666,-85.74147571226412,186.11967623233792,-55.351938297589136,-85.15761927083713,186.11967623233792,-57.116751334508436,-86.5024008355856
188.0788307189941,-53.97246028477863,-84.02163886520114,188.0788307189941,-54.13356128415224,-84.1514256461493,188.0788307189941,-58.11926718012133,-87.19919364081224
190.0379852056503,-49.14056209468072,-79.94086995181392,190.0379852056503,-50.85531610306531,-81.4299490542283,190.0379852056503,-58.05096395175279,-87.15391494352724
191.9971396923065,-50.05082171594323,-80.78669040335113,191.9971396923065,-52.27356120156901,-82.67899726199373,191.9971396923065,-57.570308625561495,-86.84612133146047
193.95629417896268,-54.40294283327897,-84.50353517384826,193.95629417896268,-56.810460275318846,-86.36268190459666,193.95629417896268,-57.79383499806037,-87.08681517708311
195.91544866561887,-56.30595297622017,-86.09854748256501,195.91544866561887,-57.32852674098935,-86.85894506609971,195.91544866561887,-58.94357595417585,-88.0113530739564
197.87460315227506,-57.465280495583535,-87.10198992948528,197.87460315227506,-58.22777062380344,-87.64767121654555,197.87460315227506,-60.143820185854864,-88.95659556075722
199.83375763893125,-57.97482324314136,-87.6384559295781,199.83375763893125,-58.269141002040726,-87.8454367105872,199.83375763893125,-59.49530702605371,-88.68488208594643
201.79291212558743,-57.86812968979207,-87.76251329623801,201.79291212558743,-58.71752433633265,-88.35027926216098,201.79291212558743,-57.07078019003347,-87.19495030879895
203.75206661224362,-58.00331846064758,-88.08371279878475,203.75206661224362,-59.33303051486864,-88.98020808275268,203.75206661224362,-56.47047371117475,-86.99651430977121
205.7112210988998,-57.845664361155826,-88.22984013564137,205.7112210988998,-59.01469489893405,-89.01376213671801,205.7112210988998,-57.68660353766964,-88.1205189641681
207.670375585556,-57.611663474469395,-88.35407766394766,207.670375585556,-59.18339743896627,-89.39202882289771,207.670375585556,-59.583084513327776,-89.64566490701449
209.6295300722122,-55.11664655379674,-86.92287179822205,209.6295300722122,-55.36440727763005,-87.10271930893045,209.6295300722122,-60.182208712999206,-90.29845364653812
211.58868455886838,-52.66601286447653,-85.47348997905235,211.58868455886838,-52.44692913916292,-85.30427350825961,211.58868455886838,-60.0405878702285,-90.52001388919506
213.54783904552457,-50.8753860975681,-84.52251160497335,213.54783904552457,-50.59343960156873,-84.29796993048495,213.54783904552457,-59.80345783982325,-90.7146939919813
215.50699353218076,-50.771380139142835,-84.94291910238408,215.50699353218076,-50.20563815455024,-84.49669986872627,215.50699353218076,-59.82103530533195,-91.08494270216632
217.46614801883695,-51.33625464894344,-85.92246204399694,217.46614801883695,-50.89539218468271,-85.58664402621883,217.46614801883695,-59.84957624618176,-91.48611286275215
219.42530250549314,-49.947849449970334,-85.46276375518252,219.42530250549314,-50.3826916455479,-85.7953553314769,219.42530250549314,-57.11289918554374,-90.37817654302017
221.38445699214932,-53.91529008126505,-88.67002382722083,221.38445699214932,-55.31168376331224,-89.57473252238438,221.38445699214932,-57.139695270966655,-90.6796978178737
223.3436114788055,-57.33039355445179,-90.83216219161228,223.3436114788055,-59.165109973088505,-91.83312436370204,223.3436114788055,-60.20368596212051,-92.35696703667459
225.3027659654617,-58.574226468387735,-91.5634377250698,225.3027659654617,-60.47276118647382,-92.52540614948157,225.3027659654617,-60.87160482298714,-92.71432267243661
227.2619204521179,-59.23762665045359,-91.95397275919801,227.2619204521179,-61.557014571823956,-93.06529571240324,227.2619204521179,-60.47228643101132,-92.56477717854645
229.22107493877408,-58.8624552559683,-91.80497372171763,229.22107493877408,-62.03702470741693,-93.31329967404906,229.22107493877408,-60.540349507687516,-92.63818177262912
231.18022942543027,-57.20736015269337,-90.95513786614089,231.18022942543027,-60.000360043738624,-92.42267875054739,231.18022942543027,-60.81386332542888,-92.80798613852642
233.13938391208646,-58.64020104735345,-91.78471694169286,233.13938391208646,-61.10802418693012,-92.98465616336233,233.13938391208646,-61.069042570957784,-92.96705957744601
235.09853839874265,-60.426441916254944,-92.71562380437976,235.09853839874265,-63.61823504291857,-94.06384437474328,235.09853839874265,-61.14552335217263,-93.04442224002571
237.05769288539884,-60.257519568908506,-92.68249721319661,237.05769288539884,-63.39255788503251,-94.01521735971977,237.05769288539884,-61.31181568614817,-93.16158951995624
239.01684737205503,-59.57577167249652,-92.4047759395293,239.01684737205503,-61.070206239128815,-93.09921785553497,239.01684737205503,-61.53032889130394,-93.30020844872652
240.97600185871121,-59.3507609418172,-92.34503661706226,240.97600185871121,-59.82620923658703,-92.57455135621676,240.97600185871121,-61.53653163993157,-93.34669719100363
242.9351563453674,-60.31418942624689,-92.8513483914852,242.9351563453674,-61.291567421690786,-93.28622158780972,242.9351563453674,-61.73752344196779,-93.47566170279853
244.8943108320236,-61.59114466542679,-93.45857176344805,244.8943108320236,-64.51900186132997,-94.56958306536362,244.8943108320236,-62.02834266669605,-93.63934627013067
246.85346531867978,-61.64347827862774,-93.52508558989511,246.85346531867978,-64.06420580454649,-94.44944992103038,246.85346531867978,-62.24656602642381,-93.77033846375957
248.81261980533597,-61.50362064220119,-93.51199484759512,248.81261980533597,-63.30424702119625,-94.21606115811672,248.81261980533597,-61.94029340490472,-93.69093021409904
250.77177429199216,-61.57955447125992,-93.58862625754072,250.77177429199216,-63.34213989706305,-94.26965751425044,250.77177429199216,-61.67877771476271,-93.62923055293008
252.73092877864835,-61.72993811896695,-93.69479870268607,252.73092877864835,-63.624473326688964,-94.40987926163722,252.73092877864835,-61.72687081624959,-93.69356160743655
254.69008326530454,-61.45333699036876,-93.6278291062443,254.69008326530454,-63.39263806692997,-94.36716436722159,254.69008326530454,-62.01314097543257,-93.85176680149479
256.6492377519607,-61.41192215622799,-93.65666596692895,256.6492377519607,-63.12928161344616,-94.31308257539719,256.6492377519607,-62.18915619807622,-93.96367889162589
258.6083922386169,-60.87944791852189,-93.48407779927041,258.6083922386169,-60.898269693750244,-93.49192803299599,258.6083922386169,-61.20547241439846,-93.61865810172425
260.5675467252731,-60.48146392741289,-93.36436245796591,260.5675467252731,-60.0693823688714,-93.18673159616299,260.5675467252731,-60.80572373899577,-93.50077633374072
262.52670121192926,-60.00470137768338,-92.96062926555138,262.52670121192926,-59.53956354712378,-92.74746743928686,262.52670121192926,-60.59645833172377,-93.22290689604033
264.48585569858545,-60.433526008723476,-92.93174603776887,264.48585569858545,-60.52160678310918,-92.97160528969638,264.48585569858545,-60.93201843757033,-93.15441660006246
266.44501018524164,-60.1487044726193,-92.59856736365955,266.44501018524164,-60.51564633637283,-92.77080087066201,266.44501018524164,-60.88315367583367,-92.93943569754596
268.40416467189783,-59.49720206336295,-92.09260828673345,268.40416467189783,-59.327693064178995,-92.0066563448953,268.40416467189783,-60.07126241852806,-92.37755134093493
270.363319158554,-59.106377771356264,-91.71738097237369,270.363319158554,-58.59845832087039,-91.44661976175979,270.363319158554,-60.020701021801656,-92.1861146716129
272.3224736452102,-59.00338005610869,-91.50395795335689,272.3224736452102,-57.029889691915905,-90.3878844910142,272.3224736452102,-59.5208812054745,-91.77828297834068
274.2816281318664,-58.36464033750815,-91.00700651453252,274.2816281318664,-55.162008752463976,-89.06040443425267,274.2816281318664,-58.44143947371974,-91.05019197521318
276.2407826185226,-57.878295147781415,-90.5940715080441,276.2407826185226,-55.46974146207614,-89.10823730598266,276.2407826185226,-58.16868605468309,-90.76242824025064
278.1999371051788,-59.361916923883285,-91.31707368810766,278.1999371051788,-57.529184586935116,-90.26551537748603,278.1999371051788,-59.364160797157055,-91.31830293119327
280.15909159183497,-59.79776293841539,-91.4556451459238,280.15909159183497,-57.39994956546263,-90.07777141099427,280.15909159183497,-59.476668186363035,-91.2805503461373
282.11824607849115,-59.87078474951091,-91.40895586207967,282.11824607849115,-57.98539387463962,-90.33425490223173,282.11824607849115,-59.71762277781736,-91.32540730666163
284.07740056514734,-59.54393938193968,-91.15257238847136,284.07740056514734,-56.93597108944778,-89.60554212097774,284.07740056514734,-58.91116148868324,-90.79463713240872
286.03655505180353,-58.41503206691912,-90.43440280572874,286.03655505180353,-56.00876908842907,-88.93107212080821,286.03655505180353,-57.565112403372574,-89.92130437698931
287.9957095384597,-58.26629653148538,-90.2832251442846,287.9957095384597,-57.40205436294652,-89.75522431002904,287.9957095384597,-58.01686948507368,-90.1329412360679
289.9548640251159,-58.32167632695726,-90.26233884566366,289.9548640251159,-58.9938166653019,-90.65941967552877,289.9548640251159,-58.41313412157849,-90.31710719955706
291.9140185117721,-57.7035304387183,-89.83875065245259,291.9140185117721,-59.3245504121985,-90.80631617053763,291.9140185117721,-58.07964017585731,-90.0697068899432
293.8731729984283,-57.3650104479593,-89.58717290956875,293.8731729984283,-58.780795923413514,-90.45201492920249,293.8731729984283,-57.949132188389655,-89.95062606197791
