timestamp,TimeS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,AEKF
1774627427.584559,2675.023288,-0.44779714941978455,-0.44779708981513977,0.11798956245183945,0.11798954755067825,233.54173278808594,233.54173278808594,3
1774627427.624703,2675.063432,-0.4447873532772064,-0.44478732347488403,0.11816991120576859,0.11816989630460739,233.54457092285156,233.54457092285156,3
1774627427.665063,2675.103792,-0.4430494010448456,-0.44304928183555603,0.11583762615919113,0.11583753675222397,233.54522705078125,233.54522705078125,3
1774627427.704721,2675.14345,-0.44554752111434937,-0.44554755091667175,0.11628911644220352,0.11628904938697815,233.54336547851562,233.54336547851562,3
1774627427.744577,2675.183306,-0.45061877369880676,-0.45061877369880676,0.11835520714521408,0.11835514008998871,233.53909301757812,233.53909301757812,3
1774627427.784579,2675.223308,-0.4489027261734009,-0.4489027261734009,0.11858884245157242,0.11858884245157242,233.53810119628906,233.53810119628906,3
1774627427.824544,2675.263273,-0.4450576603412628,-0.4450575113296509,0.11935689300298691,0.11935682594776154,233.53936767578125,233.53936767578125,3
1774627427.864832,2675.303561,-0.4427609145641327,-0.44276103377342224,0.117930106818676,0.11793005466461182,233.54122924804688,233.54122924804688,3
1774627427.904617,2675.343346,-0.44336795806884766,-0.44336792826652527,0.11687280237674713,0.11687282472848892,233.5394744873047,233.5394744873047,3
1774627427.9446208,2675.38335,-0.4469243586063385,-0.44692420959472656,0.1177373006939888,0.11773723363876343,233.53738403320312,233.53738403320312,3
1774627427.984624,2675.423353,-0.45072367787361145,-0.4507236182689667,0.11908208578824997,0.11908204853534698,233.53292846679688,233.53292846679688,3
1774627428.024548,2675.463277,-0.44628849625587463,-0.446288526058197,0.1182553693652153,0.11825535446405411,233.5336456298828,233.53366088867188,3
1774627428.0647519,2675.503481,-0.443834513425827,-0.44383445382118225,0.11889314651489258,0.11889314651489258,233.53648376464844,233.5364990234375,3
1774627428.1046278,2675.543357,-0.4427221417427063,-0.4427221715450287,0.11667867749929428,0.11667866259813309,233.53704833984375,233.5370635986328,3
1774627428.144611,2675.58334,-0.4443261921405792,-0.4443262219429016,0.11630114912986755,0.11630108952522278,233.53402709960938,233.53402709960938,3
1774627428.184491,2675.62322,-0.44882285594940186,-0.4488227963447571,0.11775034666061401,0.11775031685829163,233.5309295654297,233.53091430664062,3
1774627428.224547,2675.663276,-0.447818398475647,-0.4478183388710022,0.11941718310117722,0.11941711604595184,233.5297393798828,233.52972412109375,3
1774627428.264781,2675.70351,-0.44425711035728455,-0.444256991147995,0.11991635710000992,0.11991627514362335,233.52993774414062,233.52993774414062,3
1774627428.304601,2675.74333,-0.4399380385875702,-0.4399380385875702,0.11772793531417847,0.11772793531417847,233.53335571289062,233.53335571289062,3
1774627428.344791,2675.78352,-0.43950533866882324,-0.4395052194595337,0.11724528670310974,0.11724520474672318,233.53152465820312,233.53152465820312,3
1774627428.384799,2675.823528,-0.44518929719924927,-0.44518929719924927,0.12018070369958878,0.12018074840307236,233.5283203125,233.5283203125,3
1774627428.424883,2675.863612,-0.4484110176563263,-0.4484110176563263,0.12027334421873093,0.12027332931756973,233.52569580078125,233.5257110595703,3
1774627428.4649189,2675.903648,-0.44524654746055603,-0.4452463984489441,0.12127017229795456,0.12127004563808441,233.52468872070312,233.52468872070312,3
1774627428.504799,2675.943528,-0.44097304344177246,-0.4409730136394501,0.12083020061254501,0.12083006650209427,233.52835083007812,233.52835083007812,3
1774627428.544746,2675.983475,-0.43863654136657715,-0.43863651156425476,0.11933441460132599,0.11933434754610062,233.52987670898438,233.5298614501953,3
1774627428.5847359,2676.023465,-0.4398912191390991,-0.4398912191390991,0.1203603446483612,0.12036030739545822,233.52767944335938,233.52767944335938,3
1774627428.625048,2676.063777,-0.4460327923297882,-0.44603273272514343,0.12150101363658905,0.12150101363658905,233.5242919921875,233.52432250976562,3
1774627428.664608,2676.103337,-0.4456709325313568,-0.44567087292671204,0.12245414406061172,0.12245406955480576,233.52252197265625,233.52249145507812,3
1774627428.704822,2676.143551,-0.44042977690696716,-0.44042983651161194,0.12287450581789017,0.12287448346614838,233.5223388671875,233.52232360839844,3
1774627428.7445269,2676.183256,-0.4378339350223541,-0.4378339648246765,0.12086432427167892,0.12086433917284012,233.52684020996094,233.52684020996094,3
1774627428.784534,2676.223263,-0.4358407258987427,-0.43584075570106506,0.11707355827093124,0.11707357317209244,233.5245361328125,233.5245361328125,3
1774627428.824553,2676.263282,-0.45009109377861023,-0.45009109377861023,0.12506012618541718,0.1250600516796112,233.5175018310547,233.5175018310547,3
1774627428.865078,2676.303807,-0.44203123450279236,-0.44203120470046997,0.12306147068738937,0.12306143343448639,233.51858520507812,233.51858520507812,3
1774627428.904406,2676.343135,-0.43833127617836,-0.4383312165737152,0.12265246361494064,0.12265246361494064,233.52032470703125,233.52032470703125,3
1774627428.944416,2676.383145,-0.4361836612224579,-0.4361836612224579,0.12262538075447083,0.12262541055679321,233.52203369140625,233.52203369140625,3
1774627428.984475,2676.423204,-0.43652066588401794,-0.4365205764770508,0.12148284167051315,0.1214827224612236,233.51828002929688,233.5182647705078,3
1774627429.024411,2676.46314,-0.4401213228702545,-0.4401213228702545,0.12083033472299576,0.12083034962415695,233.51560974121094,233.51560974121094,3
1774627429.0646029,2676.503332,-0.4360108971595764,-0.4360109269618988,0.12040840834379196,0.12040840089321136,233.5140380859375,233.5140380859375,3
1774627429.104686,2676.543415,-0.43887603282928467,-0.4388759136199951,0.11990805715322495,0.1199079230427742,233.51361083984375,233.51361083984375,3
1774627429.144618,2676.583347,-0.4377579987049103,-0.4377579987049103,0.12219125032424927,0.12219119817018509,233.5148468017578,233.51483154296875,3
1774627429.184646,2676.623375,-0.43786296248435974,-0.4378628730773926,0.12129002809524536,0.12128990888595581,233.51406860351562,233.51406860351562,3
1774627429.224735,2676.663464,-0.43953076004981995,-0.4395306408405304,0.12102124840021133,0.1210210844874382,233.51181030273438,233.51181030273438,3
1774627429.264906,2676.703635,-0.43948662281036377,-0.439486563205719,0.12121547013521194,0.12121541053056717,233.50991821289062,233.50990295410156,3
1774627429.3044949,2676.743224,-0.44007113575935364,-0.44007110595703125,0.12146414071321487,0.12146420776844025,233.50845336914062,233.50845336914062,3
1774627429.344712,2676.783441,-0.43970516324043274,-0.4397052824497223,0.1218315064907074,0.12183154374361038,233.50833129882812,233.50833129882812,3
1774627429.384559,2676.823288,-0.43955087661743164,-0.4395507872104645,0.12191430479288101,0.12191425263881683,233.50706481933594,233.50706481933594,3
1774627429.424682,2676.863411,-0.44029879570007324,-0.44029876589775085,0.12189663201570511,0.12189659476280212,233.5069122314453,233.50689697265625,3
1774627429.464748,2676.903477,-0.4400849938392639,-0.44008496403694153,0.1218731701374054,0.12187312543392181,233.5047149658203,233.5047149658203,3
1774627429.504655,2676.943384,-0.44072264432907104,-0.44072261452674866,0.12171170860528946,0.1217116266489029,233.50364685058594,233.50363159179688,3
1774627429.544564,2676.983293,-0.4410117268562317,-0.4410117566585541,0.12094925343990326,0.12094926089048386,233.50201416015625,233.50201416015625,3
1774627429.58457,2677.023299,-0.4413415789604187,-0.4413415193557739,0.1204197108745575,0.12041962891817093,233.50082397460938,233.50082397460938,3
1774627429.624775,2677.063504,-0.4413708746433258,-0.44137075543403625,0.11990515142679214,0.11990506947040558,233.4998779296875,233.4998779296875,3
1774627429.664749,2677.103478,-0.4422709047794342,-0.4422709047794342,0.12052935361862183,0.12052936851978302,233.49880981445312,233.49879455566406,3
1774627429.704802,2677.143531,-0.4428212642669678,-0.4428212344646454,0.12077577412128448,0.1207757219672203,233.498291015625,233.49827575683594,3
1774627429.744618,2677.183347,-0.4434438943862915,-0.4434438645839691,0.12076123058795929,0.12076116353273392,233.4973907470703,233.49737548828125,3
1774627429.784561,2677.22329,-0.4435293674468994,-0.443529337644577,0.12140028178691864,0.12140025943517685,233.49627685546875,233.49627685546875,3
1774627429.824832,2677.263561,-0.4437820315361023,-0.44378188252449036,0.1220054179430008,0.12200529128313065,233.494873046875,233.494873046875,3
1774627429.865532,2677.304261,-0.44308528304100037,-0.4430851340293884,0.12251558899879456,0.12251552194356918,233.49288940429688,233.49288940429688,3
1774627429.904792,2677.343521,-0.4426688253879547,-0.44266873598098755,0.12381955981254578,0.12381955981254578,233.4917755126953,233.4917755126953,3
1774627429.944787,2677.383516,-0.4431987702846527,-0.4431987404823303,0.12455929815769196,0.12455924600362778,233.4917755126953,233.49179077148438,3
1774627429.984804,2677.423533,-0.44246190786361694,-0.44246190786361694,0.12438642233610153,0.12438643723726273,233.4910888671875,233.4910888671875,3
1774627430.0250049,2677.463734,-0.44242897629737854,-0.4424287676811218,0.1256427764892578,0.12564264237880707,233.49061584472656,233.4906005859375,3
1774627430.064956,2677.503685,-0.4425130784511566,-0.44251298904418945,0.12707972526550293,0.12707971036434174,233.48959350585938,233.48959350585938,3
1774627430.104703,2677.543432,-0.4424438774585724,-0.4424438178539276,0.1267375946044922,0.12673750519752502,233.48849487304688,233.48846435546875,3
1774627430.1447399,2677.583469,-0.44220927357673645,-0.4422092139720917,0.12784919142723083,0.12784913182258606,233.4876251220703,233.4876251220703,3
1774627430.184738,2677.623467,-0.44188758730888367,-0.44188761711120605,0.1279480755329132,0.1279480755329132,233.48687744140625,233.48687744140625,3
1774627430.225259,2677.663988,-0.44160395860671997,-0.4416038990020752,0.12758967280387878,0.1275896430015564,233.48654174804688,233.48654174804688,3
1774627430.264977,2677.703706,-0.44254255294799805,-0.4425424635410309,0.12740950286388397,0.1274094432592392,233.4852294921875,233.48524475097656,3
1774627430.304568,2677.743297,-0.443440318107605,-0.44344034790992737,0.12742085754871368,0.1274207979440689,233.4838104248047,233.4838104248047,3
1774627430.34455,2677.783279,-0.44440174102783203,-0.44440174102783203,0.12753728032112122,0.12753726541996002,233.4838409423828,233.4838409423828,3
1774627430.384415,2677.823144,-0.4453171491622925,-0.44531702995300293,0.12726753950119019,0.12726742029190063,233.48251342773438,233.48251342773438,3
1774627430.424682,2677.863411,-0.4462684392929077,-0.4462682902812958,0.12764032185077667,0.12764030694961548,233.48248291015625,233.48248291015625,3
1774627430.464655,2677.903384,-0.4464460611343384,-0.4464459717273712,0.12677797675132751,0.12677796185016632,233.48199462890625,233.4819793701172,3
1774627430.504454,2677.943183,-0.447478711605072,-0.44747868180274963,0.12583068013191223,0.12583062052726746,233.4814453125,233.4814453125,3
1774627430.544451,2677.98318,-0.44827309250831604,-0.44827303290367126,0.12544384598731995,0.12544383108615875,233.481201171875,233.48121643066406,3
1774627430.584461,2678.02319,-0.449068546295166,-0.449068546295166,0.12511728703975677,0.1251172125339508,233.48077392578125,233.48074340820312,3
1774627430.624544,2678.063273,-0.4487660229206085,-0.44876596331596375,0.12530098855495453,0.12530100345611572,233.479736328125,233.479736328125,3
1774627430.664622,2678.103351,-0.44895267486572266,-0.44895264506340027,0.12396518886089325,0.12396518141031265,233.47842407226562,233.47842407226562,3
1774627430.704716,2678.143445,-0.44933560490608215,-0.4493354856967926,0.1240706741809845,0.12407057732343674,233.47674560546875,233.47674560546875,3
1774627430.7444909,2678.18322,-0.4495585560798645,-0.4495585560798645,0.12316714227199554,0.12316714227199554,233.4764862060547,233.47650146484375,3
1774627430.7844489,2678.223178,-0.4506372809410095,-0.45063722133636475,0.12271831929683685,0.12271824479103088,233.4762725830078,233.4762725830078,3
1774627430.824413,2678.263142,-0.4515533745288849,-0.4515533745288849,0.12275316566228867,0.1227530762553215,233.47555541992188,233.4755859375,3
1774627430.865119,2678.303848,-0.45215651392936707,-0.45215651392936707,0.12260354310274124,0.12260351330041885,233.47415161132812,233.47415161132812,3
1774627430.904489,2678.343218,-0.45312801003456116,-0.4531278908252716,0.12236856669187546,0.1223684772849083,233.47340393066406,233.47340393066406,3
1774627430.94449,2678.383219,-0.45373839139938354,-0.4537383019924164,0.12267011404037476,0.12266998738050461,233.47195434570312,233.47193908691406,3
1774627430.984461,2678.42319,-0.45481404662132263,-0.45481398701667786,0.12319574505090714,0.12319567799568176,233.47189331054688,233.47189331054688,3
1774627431.024854,2678.463583,-0.45548105239868164,-0.45548105239868164,0.12462354451417923,0.12462351471185684,233.47097778320312,233.47097778320312,3
1774627431.064626,2678.503355,-0.45554253458976746,-0.4555424749851227,0.12526024878025055,0.12526026368141174,233.46942138671875,233.46942138671875,3
1774627431.104318,2678.543047,-0.45645394921302795,-0.45645394921302795,0.12659010291099548,0.1265900433063507,233.46856689453125,233.4685516357422,3
1774627431.144495,2678.583224,-0.4570266604423523,-0.45702654123306274,0.12696292996406555,0.12696294486522675,233.46759033203125,233.46762084960938,3
1774627431.184412,2678.623141,-0.4569935202598572,-0.4569934606552124,0.12671981751918793,0.12671975791454315,233.4664306640625,233.4664306640625,3
1774627431.224575,2678.663304,-0.4573691189289093,-0.4573691785335541,0.1268812119960785,0.1268811821937561,233.46630859375,233.46630859375,3
1774627431.2646449,2678.703374,-0.4581567943096161,-0.4581567943096161,0.12718619406223297,0.12718620896339417,233.4658203125,233.4658203125,3
1774627431.304374,2678.743103,-0.45872044563293457,-0.458720326423645,0.1271040439605713,0.1271040141582489,233.4647216796875,233.4647216796875,3
1774627431.3444269,2678.783156,-0.45956316590309143,-0.45956310629844666,0.1282576322555542,0.12825758755207062,233.4645538330078,233.46453857421875,3
1774627431.384417,2678.823146,-0.46091368794441223,-0.4609135687351227,0.12824690341949463,0.12824681401252747,233.46368408203125,233.46368408203125,3
1774627431.42446,2678.863189,-0.4615797698497772,-0.46157974004745483,0.12769727408885956,0.1276971995830536,233.46316528320312,233.46316528320312,3
1774627431.4645689,2678.903298,-0.4627697169780731,-0.46276968717575073,0.12686759233474731,0.12686754763126373,233.46224975585938,233.46221923828125,3
1774627431.504421,2678.94315,-0.4633123576641083,-0.4633123576641083,0.126283660531044,0.1262836754322052,233.46153259277344,233.4615478515625,3
1774627431.544628,2678.983357,-0.4644412100315094,-0.4644411504268646,0.12616348266601562,0.12616345286369324,233.46084594726562,233.46084594726562,3
1774627431.584311,2679.02304,-0.4644828736782074,-0.46448278427124023,0.12541143596172333,0.12541145086288452,233.46029663085938,233.46029663085938,3
1774627431.624482,2679.063211,-0.4650227427482605,-0.4650226831436157,0.12484240531921387,0.12484240531921387,233.45944213867188,233.45945739746094,3
1774627431.664547,2679.103276,-0.465176522731781,-0.465176522731781,0.124726302921772,0.12472628802061081,233.45921325683594,233.45919799804688,3
1774627431.7045588,2679.143288,-0.46496301889419556,-0.46496301889419556,0.12398187071084976,0.12398189306259155,233.4588165283203,233.4588165283203,3
1774627431.744366,2679.183095,-0.4655956029891968,-0.4655956029891968,0.12340544909238815,0.12340539693832397,233.4569854736328,233.4569854736328,3
